Tarih;Saat;Üretim KGÜP;Tüketim KGÜP ;Doğal Gaz;Rüzgar;Linyit;Taş Kömürü;İthal Kömür;Fuel Oil;Jeotermal;Barajlı;Nafta;Biokütle;motorin;lpg;biogaz;gol_tipi;kanal_tipi;gunes;lfg_copgazi;dalga;gel_git;nehir;rezervuarli;prolitik;siyah_likor;lng;proses_atik_isisi;asfaltit;rezervuarli_kanal_tipi;Lisanssız Üretim KGÜP;
14/07/2026;0;41893.89;-41072.06;4418.05;5680.75;4992.60;269.00;9361.50;0.00;872.84;0;0.00;848.55;0;0;3.10;0;2614.90;0.00;94.15;0;0;297.00;12231.85;0.00;0;0;3.80;146.00;59.80;81.67;
14/07/2026;1;40015.04;-38963.03;4359.50;5539.84;4974.00;269.00;9361.50;0.00;881.94;0;0.00;851.73;0;0;3.10;0;2519.64;0.00;94.14;0;0;283.20;10667.85;0.00;0;0;3.80;146.00;59.80;80.97;
14/07/2026;2;38504.94;-37312.20;3941.39;5494.21;4973.00;269.00;9363.50;0.00;898.48;0;0.00;851.95;0;0;4.04;0;2440.83;0.00;90.99;0;0;295.10;9666.35;0.00;0;0;3.80;146.00;66.30;79.86;
14/07/2026;3;37056.10;-36162.07;3088.49;5652.44;4932.00;269.00;9272.50;0.00;910.98;0;0.00;843.94;0;0;3.10;0;2452.91;0.00;90.99;0;0;353.60;8960.35;0.00;0;0;3.80;186.00;36.00;84.32;
14/07/2026;4;36110.55;-35206.31;2438.55;5849.45;5023.00;269.00;9272.50;0.00;925.02;0;0.00;839.52;0;0;3.10;0;2398.75;0.01;91.50;0;0;359.10;8421.35;0.00;0;0;4.00;186.00;29.70;98.90;
14/07/2026;5;35166.02;-34171.65;2129.58;5935.40;4988.10;269.00;9273.50;0.00;934.16;0;0.00;835.19;0;0;3.11;0;2209.66;30.66;91.00;0;0;260.76;7988.80;0.00;0;0;3.80;186.00;27.30;255.67;
14/07/2026;6;33970.67;-34127.99;2034.57;5979.98;4899.60;248.00;8191.50;0.00;940.36;0;0.00;844.54;0;0;4.24;0;2088.68;584.27;86.71;0;0;262.26;7588.36;0.00;0;0;3.80;186.00;27.80;1412.06;
14/07/2026;7;33521.47;-36601.04;1853.28;5762.90;4777.10;248.00;7276.10;0.00;928.16;0;0.00;860.68;0;0;3.94;0;1937.76;1698.52;86.76;0;0;191.11;7690.26;0.00;0;0;3.80;186.00;17.10;4397.51;
14/07/2026;8;36250.95;-42742.39;1820.02;5772.20;4787.10;248.00;7928.20;0.10;902.52;0;0.00;883.74;0;0;4.11;0;2093.49;2353.81;93.97;0;0;315.06;8845.03;0.00;0;0;3.80;186.00;13.80;8316.20;
14/07/2026;9;36029.36;-45848.51;1834.71;5845.65;4766.00;248.00;7076.60;0.90;878.48;0;0.00;904.62;0;0;4.24;0;2150.89;2581.76;93.90;0;0;337.59;9099.92;0.00;0;0;3.80;186.00;16.30;11922.45;
14/07/2026;10;35026.01;-47499.12;1833.31;5890.87;4768.79;248.00;6180.80;1.60;855.54;0;0.00;931.41;0;0;3.47;0;2065.26;2688.54;88.90;0;0;306.95;8956.47;0.00;0;0;3.80;186.00;16.30;14489.11;
14/07/2026;11;34906.53;-48628.57;1862.09;5970.44;4761.90;248.00;5918.30;1.70;830.80;0;0.00;937.65;0;0;3.96;0;2096.32;2724.79;90.79;0;0;303.56;8950.13;0.00;0;0;3.80;186.00;16.30;15826.33;
14/07/2026;12;33719.97;-47827.11;1843.88;6223.40;4704.80;248.00;5119.70;2.00;800.96;0;0.00;934.44;0;0;3.60;0;1946.16;2697.05;89.74;0;0;248.72;8651.42;0.00;0;0;3.80;186.00;16.30;16240.64;
14/07/2026;13;35096.47;-48849.41;1838.12;6780.41;4807.19;248.00;5307.50;1.60;776.86;0;0.00;943.78;0;0;4.54;0;1971.47;2736.55;90.71;0;0;337.50;9046.14;0.00;0;0;3.80;186.00;16.30;15944.11;
14/07/2026;14;37407.36;-49931.60;1825.91;7241.23;4831.59;248.00;6334.70;1.00;759.15;0;0.00;939.82;0;0;4.34;0;2029.31;2701.21;96.50;0;0;313.94;9874.56;0.00;0;0;3.80;186.00;16.30;14836.67;
14/07/2026;15;38976.51;-49788.59;1727.83;7686.94;4477.70;248.00;7766.50;0.00;745.26;0;0.00;908.12;0;0;4.54;0;2019.30;2634.26;95.58;0;0;248.97;10207.41;0.00;0;0;3.80;186.00;16.30;12905.81;
14/07/2026;16;41256.60;-49205.61;1753.41;7925.77;4587.90;269.00;8596.70;0.00;741.66;0;0.00;906.41;0;0;4.04;0;2143.59;2442.79;97.49;0;0;248.24;11343.20;0.00;0;0;3.80;146.00;46.60;9917.03;
14/07/2026;17;43332.08;-48251.95;2622.64;7927.90;4336.30;269.00;9190.50;0.00;732.42;0;0.00;882.08;0;0;4.04;0;2238.80;1980.45;98.20;0;0;254.92;12592.23;0.00;0;0;3.80;146.00;52.80;6221.71;
14/07/2026;18;45383.80;-46537.19;4099.44;8132.38;4348.30;269.00;9310.50;0.00;735.12;0;0.00;870.24;0;0;3.59;0;2495.63;999.77;98.98;0;0;271.06;13549.19;0.00;0;0;3.80;146.00;50.80;2677.50;
14/07/2026;19;46871.47;-46107.23;5319.70;7866.48;4206.90;269.00;9308.50;0.00;751.22;0;0.00;847.65;0;0;3.59;0;2829.64;166.73;98.41;0;0;386.75;14606.80;0.00;0;0;3.80;146.00;60.30;642.01;
14/07/2026;20;48275.81;-47276.20;6189.41;7770.01;4063.60;269.00;9307.50;0.00;775.96;0;0.00;852.99;0;0;3.10;0;3270.61;125.07;98.41;0;0;408.50;14932.05;0.00;0;0;3.80;146.00;59.80;113.77;
14/07/2026;21;48220.69;-47061.28;6407.30;7682.41;4074.00;269.00;9281.50;0.00;805.06;0;0.00;840.14;0;0;3.10;0;3320.99;11.79;98.25;0;0;421.30;14794.05;0.00;0;0;6.00;146.00;59.80;89.72;
14/07/2026;22;46231.65;-45492.30;5249.04;7321.47;4033.60;269.00;9281.50;0.00;830.50;0;0.00;858.41;0;0;3.10;0;3027.96;0.00;96.65;0;0;397.97;14650.65;0.00;0;0;6.00;146.00;59.80;87.95;
14/07/2026;23;44474.08;-43373.54;4314.07;7193.72;3997.60;269.00;9291.50;0.00;852.10;0;0.00;848.23;0;0;4.04;0;2824.92;0.00;96.65;0;0;284.50;14285.95;0.00;0;0;6.00;146.00;59.80;80.30;
15/07/2026;0;40417.03;-39585.00;2468.35;7156.05;3823.00;269.00;9317.50;2.80;918.17;0;0.00;874.82;0;1.50;3.30;0;2672.34;0.29;96.81;0;0;346.70;12259.50;0.00;0;0;3.80;146.00;57.10;76.04;
15/07/2026;1;37774.23;-37235.42;1678.25;6892.54;3829.00;269.00;9317.50;2.80;929.46;0;0.00;884.79;0;1.50;4.24;0;2534.25;0.29;96.81;0;0;337.40;10789.50;0.00;0;0;3.80;146.00;57.10;75.30;
15/07/2026;2;36072.73;-35399.28;1696.45;6726.89;3909.00;269.00;9309.50;2.80;939.94;0;0.00;893.05;0;1.50;4.24;0;2464.11;0.29;94.96;0;0;281.90;9262.50;0.00;0;0;3.80;186.00;26.80;76.23;
15/07/2026;3;34572.19;-34251.36;1727.25;6466.05;3854.00;269.00;9205.50;2.80;953.67;0;0.00;879.54;0;1.50;4.24;0;2378.44;0.29;91.31;0;0;339.80;8188.50;0.00;0;0;3.80;186.00;20.50;81.47;
15/07/2026;4;33515.21;-33181.46;1720.56;6334.02;3860.00;269.00;9205.50;2.80;966.68;0;0.00;866.78;0;1.50;4.24;0;2201.72;0.15;95.46;0;0;339.90;7432.50;0.00;0;0;3.80;186.00;24.60;97.55;
15/07/2026;5;32741.43;-32255.71;1720.65;6334.61;3960.10;269.00;9206.50;2.80;974.33;0;0.00;868.14;0;1.50;4.24;0;2127.28;31.92;95.96;0;0;272.01;6656.70;0.00;0;0;5.09;186.00;24.60;245.72;
15/07/2026;6;30909.44;-32001.59;1719.85;6306.29;3992.00;248.00;7938.50;2.80;979.66;0;0.00;883.74;0;1.50;4.54;0;2082.88;599.20;90.60;0;0;270.87;5570.37;0.00;0;0;4.84;186.00;27.80;1419.72;
15/07/2026;7;30044.12;-33626.68;1721.35;6162.18;3943.60;248.00;6374.80;2.80;965.13;0;0.00;897.20;0;1.50;4.54;0;1924.79;1800.67;91.57;0;0;265.83;5433.26;0.00;0;0;3.80;186.00;17.10;4516.78;
15/07/2026;8;30958.75;-38395.18;1713.17;6113.92;3956.50;248.00;6465.90;2.90;938.46;0;0.00;922.33;0;1.50;4.74;0;2026.85;2448.26;100.94;0;0;325.38;5486.30;0.00;0;0;3.80;186.00;13.80;8692.87;
15/07/2026;9;30136.38;-41625.19;1723.28;6220.36;3821.60;248.00;5664.10;3.70;919.01;0;0.00;943.25;0;1.50;4.74;0;2016.13;2652.05;101.02;0;0;323.52;5288.27;0.00;0;0;3.55;186.00;16.30;12557.50;
15/07/2026;10;29912.72;-43691.65;1721.38;6546.13;3815.40;248.00;5422.60;4.40;894.99;0;0.00;949.42;0;1.50;4.74;0;1936.65;2744.55;95.46;0;0;259.64;5061.76;0.00;0;0;3.80;186.00;16.30;15250.36;
15/07/2026;11;30227.26;-45255.17;1739.23;6715.81;3895.50;240.00;5109.50;4.50;866.85;0;0.00;957.95;0;1.50;4.74;0;1955.48;2777.04;95.83;0;0;248.34;5412.99;0.00;0;0;3.80;186.00;12.20;16693.35;
15/07/2026;12;29572.74;-44903.96;1740.91;6971.04;3660.70;248.00;4765.50;4.80;837.77;0;0.00;954.25;0;1.50;3.80;0;1799.28;2730.87;91.40;0;0;238.74;5322.18;0.00;0;0;3.80;186.00;12.20;17145.85;
15/07/2026;13;30466.37;-45903.50;1731.75;7390.72;3713.80;248.00;5015.50;4.40;815.01;0;0.00;957.24;0;1.50;4.74;0;1869.58;2770.79;93.85;0;0;288.04;5359.45;0.00;0;0;3.80;186.00;12.20;16952.97;
15/07/2026;14;32803.22;-46778.73;1731.32;7600.92;3641.19;248.00;6797.00;3.80;800.36;0;0.00;950.81;0;1.50;4.74;0;1942.23;2720.23;99.66;0;0;314.81;5744.65;0.00;0;0;3.80;186.00;12.20;15855.45;
15/07/2026;15;34084.07;-46582.47;1707.16;7735.10;3639.09;248.00;7306.50;2.80;788.36;0;0.00;941.24;0;1.50;4.74;0;1904.60;2646.34;98.74;0;0;329.29;6528.61;0.00;0;0;3.80;186.00;12.20;13868.44;
15/07/2026;16;37164.48;-46013.78;1726.88;7797.65;3637.10;248.00;7685.10;2.80;773.59;0;0.00;923.79;0;1.50;4.24;0;1925.99;2452.60;100.88;0;0;318.61;9364.53;0.00;0;0;3.02;186.00;12.20;10720.28;
15/07/2026;17;39847.24;-45379.04;1714.65;8036.17;3805.10;248.00;8625.50;2.80;765.07;0;0.00;897.49;0;1.50;3.95;0;2209.72;2033.38;101.69;0;0;329.23;10885.99;0.00;0;0;0.00;146.00;41.00;6724.85;
15/07/2026;18;42469.84;-44360.19;1934.97;8027.55;4051.20;269.00;9190.50;2.80;766.29;0;0.00;873.22;0;1.50;3.51;0;2470.35;1093.12;101.87;0;0;266.24;13220.42;0.00;0;0;0.00;146.00;51.30;2900.11;
15/07/2026;19;44495.95;-44139.04;2685.38;8158.69;4214.40;269.00;9188.50;2.80;780.65;0;0.00;859.23;0;1.50;3.30;0;2819.75;189.34;101.15;0;0;275.54;14737.36;0.00;0;0;3.06;146.00;60.30;684.50;
15/07/2026;20;46127.54;-45483.24;3640.45;8172.89;4282.00;269.00;9187.50;2.80;805.66;0;0.00;856.17;0;1.50;3.30;0;3202.40;121.02;101.05;0;0;397.00;14879.30;0.00;0;0;3.80;146.00;55.70;115.91;
15/07/2026;21;46263.69;-45416.10;3552.19;8224.43;4350.00;269.00;9304.50;2.80;833.65;0;0.00;865.07;0;1.50;3.30;0;3085.05;69.62;100.11;0;0;406.00;14993.90;0.00;0;0;0.87;146.00;55.70;97.67;
15/07/2026;22;44936.03;-44135.39;3206.82;8096.57;4192.00;269.00;9304.50;2.80;858.28;0;0.00;860.93;0;1.50;3.95;0;2811.56;0.29;99.81;0;0;289.50;14737.85;0.00;0;0;1.67;146.00;53.00;94.64;
15/07/2026;23;43633.26;-42290.99;2808.63;7797.41;4200.00;269.00;9304.50;2.80;876.22;0;0.00;851.08;0;1.50;3.62;0;2594.21;0.29;101.11;0;0;267.80;14355.19;0.00;0;0;0.90;146.00;53.00;92.31;
16/07/2026;0;41207.35;-38690.14;4241.24;6873.94;4219.50;269.00;9348.50;0.50;863.92;0;0.00;822.78;0;0;3.32;0;2585.04;0.00;91.11;0;0;326.61;11326.89;0.00;0;0;0.00;146.00;89.00;85.32;
16/07/2026;1;39269.53;-36515.53;4035.30;6543.65;4138.50;269.00;9343.50;0.50;874.04;0;0.00;820.39;0;0;3.20;0;2398.16;0.00;91.10;0;0;320.30;10196.89;0.00;0;0;0.00;146.00;89.00;84.97;
16/07/2026;2;37656.38;-34980.34;3769.24;6311.46;4327.00;269.00;9348.50;0.50;885.10;0;0.00;821.37;0;0;3.51;0;2272.24;0.00;89.27;0;0;250.60;9103.89;0.00;0;0;0.00;146.00;58.70;86.55;
16/07/2026;3;36597.57;-33959.28;3890.24;6236.67;4299.70;269.00;9242.50;0.50;900.01;0;0.00;823.20;0;0;3.29;0;2307.74;0.00;90.53;0;0;262.30;8033.49;0.00;0;0;0.00;186.00;52.40;90.51;
16/07/2026;4;35622.56;-33158.42;3288.52;6310.04;4216.20;269.00;9247.50;0.50;912.82;0;0.00;821.89;0;0;3.20;0;2312.14;0.01;90.95;0;0;263.00;7644.29;0.00;0;0;0.00;186.00;56.50;103.91;
16/07/2026;5;34561.50;-32328.41;2755.62;6310.35;4215.40;269.00;9248.50;0.50;922.77;0;0.00;818.13;0;0;3.20;0;2205.25;29.11;91.15;0;0;247.53;7202.49;0.00;0;0;0.00;186.00;56.50;254.72;
16/07/2026;6;33530.80;-32398.86;2390.20;6535.15;4182.50;269.00;9230.50;0.50;927.98;0;0.00;826.42;0;0;3.50;0;1933.00;582.64;85.80;0;0;244.74;6073.17;0.00;0;0;0.00;186.00;59.70;1431.71;
16/07/2026;7;33456.82;-35000.06;2384.95;6438.30;3838.10;248.00;8615.10;0.50;919.25;0;0.00;846.35;0;0;4.44;0;1819.02;1761.13;86.75;0;0;191.67;6068.26;0.00;0;0;0.00;186.00;49.00;4521.67;
16/07/2026;8;35772.01;-40948.13;2327.31;6307.15;3672.20;248.00;9106.30;0.60;888.61;0;0.00;876.24;0;0;4.64;0;1971.35;2405.62;96.23;0;0;249.95;7386.11;0.00;0;0;0.00;186.00;45.70;8577.96;
16/07/2026;9;35875.60;-44007.28;2334.48;6267.70;3677.40;248.00;8878.50;1.40;864.66;0;0.00;896.55;0;0;4.64;0;1865.65;2585.78;96.23;0;0;244.43;7675.98;0.00;0;0;0.00;186.00;48.20;12363.37;
16/07/2026;10;35104.85;-45623.28;2334.01;6482.47;3806.50;248.00;7802.50;2.10;842.58;0;0.00;914.10;0;0;4.64;0;1855.96;2704.61;89.49;0;0;239.32;7544.37;0.00;0;0;0.00;186.00;48.20;15005.40;
16/07/2026;11;35034.49;-46860.64;2319.18;6690.24;3863.69;248.00;7141.50;2.20;817.85;0;0.00;924.05;0;0;4.64;0;1904.31;2744.98;89.83;0;0;217.82;7832.00;0.00;0;0;0.00;186.00;48.20;16356.43;
16/07/2026;12;33960.22;-46087.42;2309.18;6894.79;3888.90;248.00;6699.80;2.50;791.12;0;0.00;933.60;0;0;4.84;0;1748.19;2686.28;88.09;0;0;160.37;7270.36;0.00;0;0;0.00;186.00;48.20;16868.87;
16/07/2026;13;35509.24;-47250.20;2305.95;7340.99;4056.60;248.00;7459.40;2.10;769.49;0;0.00;938.65;0;0;4.84;0;1782.38;2615.58;87.24;0;0;219.67;7444.15;0.00;0;0;0.00;186.00;48.20;16549.89;
16/07/2026;14;38090.55;-48307.61;2327.57;7612.80;4231.60;248.00;8373.50;1.50;753.03;0;0.00;925.15;0;0;4.51;0;1839.14;2636.54;93.05;0;0;234.84;8575.12;0.00;0;0;0.00;186.00;48.20;15463.71;
16/07/2026;15;39645.95;-48138.72;2322.69;7963.12;4282.80;248.00;9169.02;0.50;738.01;0;0.00;924.05;0;0;4.84;0;1835.44;2594.10;92.15;0;0;242.66;9034.37;0.00;0;0;0.00;146.00;48.20;13475.27;
16/07/2026;16;41739.10;-47571.37;2670.45;8325.51;4317.50;269.00;9274.50;0.50;726.59;0;0.00;894.23;0;0;3.77;0;1917.74;2437.73;96.37;0;0;256.02;10354.99;0.00;0;0;0.00;146.00;48.20;10352.06;
16/07/2026;17;44825.81;-46426.60;3662.63;8538.96;4466.20;269.00;9260.50;0.50;718.08;0;0.00;868.02;0;0;3.74;0;2109.85;2054.10;97.55;0;0;252.17;12302.51;0.00;0;0;0.00;146.00;76.00;6512.88;
16/07/2026;18;46759.40;-44844.93;4966.32;8785.22;4563.40;269.00;9422.50;0.50;721.15;0;0.00;856.76;0;0;4.14;0;2289.97;1078.18;97.50;0;0;227.83;13248.23;0.00;0;0;0.00;146.00;82.70;2776.48;
16/07/2026;19;48109.08;-44311.58;5863.89;8903.64;4463.20;269.00;9420.50;0.50;737.36;0;0.00;838.07;0;0;3.94;0;2701.64;181.49;96.46;0;0;288.14;14103.05;0.00;0;0;0.00;146.00;92.20;656.66;
16/07/2026;20;49429.79;-45341.53;6123.60;8991.13;4502.00;269.00;9419.50;0.50;759.41;0;0.00;839.83;0;0;3.94;0;3175.26;94.07;96.26;0;0;310.60;14606.99;0.00;0;0;0.00;146.00;91.70;114.17;
16/07/2026;21;49000.74;-45155.38;6104.81;8840.23;4542.50;269.00;9411.50;0.50;785.27;0;0.00;844.33;0;0;3.94;0;3100.82;36.36;95.39;0;0;333.20;14395.19;0.00;0;0;0.00;146.00;91.70;94.70;
16/07/2026;22;47567.35;-43809.90;5652.16;8673.04;4493.00;269.00;9411.50;0.50;811.82;0;0.00;845.60;0;0;4.14;0;2818.88;0.00;93.62;0;0;284.20;13974.89;0.00;0;0;0.00;146.00;89.00;94.27;
16/07/2026;23;45668.99;-41935.82;4870.65;8431.52;4523.40;269.00;9412.50;0.50;828.23;0;0.00;846.11;0;0;4.14;0;2628.45;0.00;94.00;0;0;270.00;13255.49;0.00;0;0;0.00;146.00;89.00;92.46;
17/07/2026;0;43036.49;-41892.09;5231.06;8061.31;4625.60;269.00;9384.50;3.00;852.73;0;0.00;831.57;0;0;4.24;0;2542.08;0.00;92.81;0;0;334.40;10565.19;0.00;0;0;0.00;146.00;93.00;93.60;
17/07/2026;1;40441.57;-39480.13;4806.22;7814.48;4495.60;269.00;9384.50;3.00;862.22;0;0.00;828.00;0;0;4.19;0;2368.05;10.60;91.52;0;0;330.50;8934.69;0.00;0;0;0.00;146.00;93.00;92.34;
17/07/2026;2;38843.89;-37738.87;4739.92;7673.64;4577.60;269.00;9387.50;3.00;874.44;0;0.00;845.18;0;0;4.24;0;2223.01;0.00;89.77;0;0;263.80;7653.79;0.00;0;0;0.00;146.00;93.00;92.12;
17/07/2026;3;37733.43;-36514.15;4476.37;7616.70;4584.60;269.00;9243.50;3.00;890.97;0;0.00;841.17;0;0;4.04;0;2198.62;0.00;89.77;0;0;236.80;7070.19;0.00;0;0;0.00;146.00;62.70;97.55;
17/07/2026;4;36630.59;-35505.07;3533.38;7580.48;4561.00;269.00;9243.50;3.00;904.13;0;0.00;839.64;0;0;4.04;0;2239.17;0.01;90.15;0;0;244.90;6915.79;0.00;0;0;0.00;146.00;56.40;111.34;
17/07/2026;5;35460.41;-34588.10;2724.47;7770.24;4566.00;269.00;9244.50;3.00;909.20;0;0.00;839.20;0;0;4.04;0;2158.60;24.69;89.78;0;0;246.00;6411.69;0.00;0;0;0.00;146.00;54.00;257.72;
17/07/2026;6;34336.32;-34549.65;2325.46;7748.58;4505.60;269.00;9074.50;3.00;913.98;0;0.00;850.90;0;0;3.98;0;1868.64;554.53;84.42;0;0;233.97;5696.56;0.00;0;0;0.00;146.00;57.20;1429.24;
17/07/2026;7;33911.91;-37052.41;2211.47;7564.67;4397.10;240.00;8066.93;3.00;904.46;0;0.00;862.00;0;0;4.44;0;1683.50;1715.83;85.38;0;0;174.68;5805.95;0.00;0;0;0.00;146.00;46.50;4491.39;
17/07/2026;8;36325.94;-43330.89;1991.03;7431.32;4574.19;269.00;8691.50;3.10;885.75;0;0.00;880.34;0;0;3.80;0;1848.53;2391.77;94.76;0;0;303.76;6761.39;0.00;0;0;0.00;146.00;49.70;8512.96;
17/07/2026;9;36123.82;-46670.24;2248.42;7564.97;4499.80;269.00;7837.00;3.90;861.09;0;0.00;900.94;0;0;4.17;0;1860.77;2615.72;93.65;0;0;302.28;6863.91;0.00;0;0;0.00;146.00;52.20;12287.18;
17/07/2026;10;35512.95;-48437.35;2638.48;7829.72;4227.90;269.00;7116.50;4.60;839.46;0;0.00;912.01;0;0;4.23;0;1805.75;2729.60;88.10;0;0;287.04;6562.36;0.00;0;0;0.00;146.00;52.20;14894.10;
17/07/2026;11;35733.01;-49720.79;2644.23;8136.74;4326.40;248.00;6698.50;4.70;815.63;0;0.00;915.25;0;0;4.56;0;1784.47;2765.64;87.57;0;0;287.64;6815.48;0.00;0;0;0.00;146.00;52.20;16254.64;
17/07/2026;12;34286.87;-48712.46;2656.96;8284.29;4328.80;248.00;5384.50;5.00;788.31;0;0.00;913.42;0;0;4.51;0;1754.75;2734.74;86.13;0;0;162.62;6728.24;0.00;0;0;1.90;146.00;58.70;16786.67;
17/07/2026;13;34606.67;-49041.05;2655.98;8631.58;4398.90;129.00;5629.30;4.60;764.79;0;0.00;918.54;0;0;4.74;0;1785.69;2746.63;87.52;0;0;156.42;6486.38;0.00;0;0;1.90;146.00;58.70;16509.93;
17/07/2026;14;38002.53;-51164.52;2623.58;8906.05;4314.30;129.00;7995.60;4.00;748.93;0;0.00;905.03;0;0;4.34;0;1834.24;2703.93;94.31;0;0;286.34;7245.48;0.00;0;0;2.70;146.00;58.70;15357.94;
17/07/2026;15;40384.99;-51173.22;2575.06;9070.61;4315.60;129.00;8824.30;3.00;733.29;0;0.00;903.63;0;0;4.74;0;1726.46;2595.36;93.54;0;0;209.82;8993.48;0.00;0;0;2.70;146.00;58.40;13347.60;
17/07/2026;16;42457.14;-50584.27;2572.70;9299.02;4460.50;129.00;9104.50;3.00;722.20;0;0.00;894.58;0;0;4.08;0;1830.06;2439.78;95.61;0;0;230.69;10464.32;0.00;0;0;2.70;146.00;58.40;10236.72;
17/07/2026;17;44736.13;-49451.81;3431.29;9335.76;4562.79;129.00;9260.50;3.00;714.27;0;0.00;877.77;0;0;3.97;0;2116.88;2011.65;96.60;0;0;336.39;11627.56;0.00;0;0;2.70;146.00;80.00;6392.61;
17/07/2026;18;46502.70;-47742.15;4761.63;9482.11;4333.10;129.00;9436.50;3.00;715.00;0;0.00;857.83;0;0;4.14;0;2281.36;1048.98;95.88;0;0;256.38;12861.89;0.00;0;0;2.70;146.00;87.20;2752.19;
17/07/2026;19;47921.74;-47041.74;6001.14;9390.75;4335.00;129.00;9434.50;3.00;729.30;0;0.00;847.85;0;0;3.82;0;2637.06;169.03;94.97;0;0;296.03;13606.19;0.00;0;0;1.90;146.00;96.20;664.03;
17/07/2026;20;49311.41;-48032.76;6482.15;9256.37;4341.60;129.00;9433.50;3.00;752.30;0;0.00;845.42;0;0;3.93;0;3181.07;94.69;94.86;0;0;392.60;14057.32;0.00;0;0;1.90;146.00;95.70;121.92;
17/07/2026;21;49164.47;-47868.97;6552.11;9026.59;4352.60;129.00;9411.50;3.00;779.53;0;0.00;850.63;0;0;4.14;0;3225.62;42.70;93.91;0;0;399.80;14049.74;0.00;0;0;1.90;146.00;95.70;100.91;
17/07/2026;22;47497.13;-46508.33;6460.94;8534.65;4377.60;129.00;9411.50;3.00;802.15;0;0.00;842.80;0;0;3.82;0;2841.01;0.00;93.92;0;0;362.40;13394.24;0.00;0;0;1.10;146.00;93.00;96.65;
17/07/2026;23;45655.48;-44488.47;5993.09;7935.27;4363.60;129.00;9411.50;3.00;819.57;0;0.00;843.51;0;0;3.85;0;2502.65;0.00;92.60;0;0;256.40;13061.34;0.00;0;0;1.10;146.00;93.00;92.47;
18/07/2026;0;43067.90;-42272.25;5302.10;7660.89;4262.00;127.00;9394.50;2.30;832.58;0;0.00;842.53;0;0;3.83;0;2343.56;0.00;90.11;0;0;251.20;11752.50;0.00;0;0;0.00;146.00;56.80;89.02;
18/07/2026;1;41006.55;-39871.88;5112.16;7183.62;4246.00;127.00;9394.50;2.30;846.40;0;0.00;840.94;0;0;4.09;0;2192.03;0.00;90.11;0;0;237.30;10527.30;0.00;0;0;0.00;146.00;56.80;88.56;
18/07/2026;2;39192.58;-38059.61;5027.26;6822.85;4110.00;127.00;9395.71;2.30;860.76;0;0.00;843.49;0;0;4.14;0;2119.26;0.00;88.26;0;0;246.00;9342.75;0.00;0;0;0.00;146.00;56.80;88.22;
18/07/2026;3;37888.15;-36694.74;4291.66;6611.07;4096.00;127.00;9344.50;2.30;874.07;0;0.00;843.39;0;0;4.14;0;2104.08;0.00;88.27;0;0;295.80;9003.07;0.00;0;0;0.00;146.00;56.80;93.21;
18/07/2026;4;36555.13;-35639.83;3356.56;6649.14;4118.00;127.00;9344.50;2.30;887.68;0;0.00;841.97;0;0;4.14;0;2094.57;0.01;88.69;0;0;297.20;8569.97;0.00;0;0;0.90;146.00;26.50;106.89;
18/07/2026;5;35300.68;-34642.00;2978.45;6547.55;4101.00;127.00;9344.50;2.30;894.23;0;0.00;840.34;0;0;3.95;0;1985.90;21.17;88.28;0;0;292.61;7905.50;0.00;0;0;1.70;146.00;20.20;254.54;
18/07/2026;6;33549.21;-34193.85;1903.35;6567.12;4104.60;127.00;9083.00;2.30;897.04;0;0.00;849.24;0;0;4.34;0;1775.64;516.98;82.92;0;0;281.83;7185.15;0.00;0;0;1.70;146.00;21.00;1416.81;
18/07/2026;7;32314.98;-35730.77;1736.76;6402.72;3913.10;127.00;7479.50;2.30;887.81;0;0.00;865.79;0;0;4.34;0;1667.12;1631.05;83.87;0;0;232.38;7123.04;0.00;0;0;1.90;146.00;10.30;4531.37;
18/07/2026;8;33327.01;-40522.02;1714.90;6300.98;3923.10;127.00;7355.90;2.40;870.41;0;0.00;891.75;0;0;4.64;0;1858.63;2349.82;93.18;0;0;289.21;7384.59;0.00;0;0;1.00;146.00;13.50;8716.92;
18/07/2026;9;32979.52;-43748.80;1732.87;6381.75;3913.30;127.00;5989.50;3.20;852.06;0;0.00;903.24;0;0;4.44;0;1891.51;2571.97;86.86;0;0;301.72;8057.10;0.00;0;0;1.00;146.00;16.00;12656.72;
18/07/2026;10;32227.21;-45815.62;1732.24;6558.52;3901.30;127.00;5057.30;3.90;833.68;0;0.00;906.41;0;0;4.44;0;1853.08;2692.20;78.60;0;0;286.38;8022.66;0.00;0;0;1.00;146.00;22.50;15315.82;
18/07/2026;11;32051.87;-47186.25;1728.59;6578.58;3897.10;127.00;4856.30;4.00;810.15;0;0.00;914.83;0;0;4.24;0;1852.02;2713.91;77.74;0;0;285.32;8031.89;0.00;0;0;1.70;146.00;22.50;16687.98;
18/07/2026;12;31571.76;-46862.79;1731.80;6674.94;3951.69;127.00;4676.50;4.30;786.82;0;0.00;908.73;0;0;3.70;0;1699.85;2648.16;77.90;0;0;224.53;7885.64;0.00;0;0;1.70;146.00;22.50;17098.60;
18/07/2026;13;32271.50;-47733.69;1731.78;6908.90;3999.69;127.00;4696.50;3.90;764.25;0;0.00;925.27;0;0;4.48;0;1844.06;2670.66;78.33;0;0;267.01;8079.47;0.00;0;0;1.70;146.00;22.50;16794.07;
